"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"Grpel2";419,743402651982;-0,00224512279811447;0,0300074941700928;0,808846072262728;0,983104592644321
"A930024E05Rik";184,713236163819;-0,00145412105557305;0,0309060560370358;0,808959060082412;0,983147280065505
"Pcf11";1879,76915708311;-0,00217776628919236;0,0301043294578818;0,80910600339901;0,983231222224822
"Pms2.1";26,2757524777389;0,000728958578220729;0,0313348595845136;0,809514209049114;0,983443317949978
"Eif3c";2972,05007107862;0,00270300025271559;0,0291970554955036;0,809480362955484;0,983443317949978
"Nudt14";146,915846038724;-0,000997436988622075;0,0307935120702375;0,809412017293478;0,983443317949978
"Snord73b";20,8170480953792;0,000420944806474263;0,0314205233560762;0,810051379044743;0,98366398094139
"Zbtb8a";61,8715100858663;-0,00107416334765521;0,031179148369718;0,809902948528118;0,98366398094139
"Atp2a2";5043,87870392897;0,00215976487370363;0,0303597926486202;0,810236130832128;0,98366398094139
"Acad10";180,225053557026;0,0011616704432232;0,0310555533346315;0,810083403446214;0,98366398094139
"Larp1";4500,9492080176;0,000325950528066641;0,0295430274057551;0,810319108646555;0,98366398094139
"Akr1c13";17,8155226102141;0,000638365644036618;0,031365147715223;0,810294161869363;0,98366398094139
"Plcl2";3496,68890659997;-0,00211306635876963;0,030246188525628;0,810307564442749;0,98366398094139
"Ctdp1";1022,09413473365;-0,00165682776485599;0,0307166069733503;0,810164419463798;0,98366398094139
"Anxa11";563,418469062072;0,0023778609925415;0,0298682981140673;0,810496612975546;0,983690304280424
"Mrps10";394,394561709849;-0,00193537416041296;0,0304102030493792;0,810453099742812;0,983690304280424
"Mcm7";403,776365750665;-0,00189565606154923;0,0304479636230997;0,810866169924713;0,983877538697889
"Trim16";22,0098695216234;-0,000722719982074062;0,0313315061979035;0,810952260737118;0,983877538697889
"X2010001A14Rik";20,0923642365195;-0,000573850743877284;0,0313819675269941;0,810962580803812;0,983877538697889
"Psmb1";1047,49372952656;-0,00238417412613383;0,0298786345654064;0,81095527189174;0,983877538697889
"Piga";150,308680729788;0,0010476818326487;0,0311839474681002;0,811090697557757;0,983938426918163
"Sema6d";266,383707160515;0,00103642360231714;0,0311884248981477;0,811310173014043;0,984007735767664
"Nlgn2";435,421804107159;0,00170554873248465;0,030704802679077;0,811347646588136;0,984007735767664
"Abhd10";130,311197767039;0,00157167272275819;0,0308081871456208;0,811389204607239;0,984007735767664
"Cep43";817,2096075813;-0,00221090313885859;0,0300168944971901;0,811459571108262;0,984007735767664
"Lpgat1";1350,73953178341;-0,00254692404776541;0,0300678787384559;0,812621482340455;0,984052980869426
"Fcrlb";19,2474668055388;-0,000528217419821752;0,0313943711856086;0,81191803334759;0,984052980869426
"Plagl2";1024,79684049493;-0,00387470659439461;0,0297128896176263;0,813169187324393;0,984052980869426
"Bmi1";882,613683440637;-0,00165872167241084;0,0308217445973736;0,813000829502045;0,984052980869426
"Cep152";699,191773230365;-0,00199906593658338;0,0302959297421488;0,812393312963709;0,984052980869426
"Ctsz";41022,919184227;0,00145251789383234;0,0308980874491193;0,812940674201974;0,984052980869426
"Ppat";194,295909588114;-0,00152687149303984;0,030821469312376;0,811970103548596;0,984052980869426
"Sdk1";1036,84055599926;-0,00214639827495216;0,0301009156032003;0,812919168734492;0,984052980869426
"Tnfrsf1a";3217,93197931608;-0,00415692499135679;0,0288485723337787;0,812232472119244;0,984052980869426
"Lrrc28";133,981000605926;-0,00139682650269369;0,0309247154810947;0,813111853265086;0,984052980869426
"Zfp607a";308,050638077045;0,00182648670371379;0,0305199824997617;0,813184869450536;0,984052980869426
"Palld";44,6834360553446;-0,00103722766696484;0,0311784474333431;0,812283741464163;0,984052980869426
"Piezo1";2072,34211492872;0,00193614166296413;0,0304087956568506;0,812173041819723;0,984052980869426
"Kpna3";1618,17908342581;-0,00143665165052419;0,0308917755545746;0,812178527180998;0,984052980869426
"Rab27a";1377,41147364312;-0,00218859284754406;0,0299404889007861;0,813211531949278;0,984052980869426
"Lztfl1";374,834101161043;0,00120741277096806;0,0310804938050374;0,812496961681746;0,984052980869426
"Map2k4";730,889819764856;-0,00152188866937175;0,0308222998742776;0,812583033724917;0,984052980869426
"Hdac5";3371,71556846568;0,00195039239206084;0,0304217769148876;0,812339217445368;0,984052980869426
"H1f2";3670,37557350569;-0,00268750725635798;0,0306929238476138;0,81199246622347;0,984052980869426
"E2f6";224,853554365553;-0,00153347880467906;0,0307796641568823;0,811887168238239;0,984052980869426
"Arf3";3791,07939340907;-0,00172804290146422;0,0305024578681818;0,813036904970918;0,984052980869426
"Adcy9";1068,72617269712;0,00197272471797152;0,0303526020863356;0,812416149197087;0,984052980869426
"Esd";630,289404666366;0,00222411867949724;0,0299689331701743;0,813513368867102;0,984135268306605
"Top3a";664,376087019163;0,00166090392867041;0,0304679705145306;0,813469128184372;0,984135268306605
"Higd2a";618,934447293902;-0,00191226153345844;0,0304077058417332;0,813461627012375;0,984135268306605
"Gm22516";16,9167799064912;0,000614950329479767;0,0313686260755398;0,813800878927957;0,984240926347666
"Letm1";998,132293315879;-0,00170294458267169;0,0306157180380061;0,813687413064624;0,984240926347666
"Zfp846";188,114112471803;0,0013132029424132;0,0310105192031261;0,813950963083575;0,984240926347666
"Ogfod3";233,715914090248;-0,00129722165802408;0,0309888867857875;0,813873852728146;0,984240926347666
"Cep20";354,87136720095;-0,00154083100916464;0,0307950262155696;0,813990476233355;0,984240926347666
"Atp8b4";47,6163533513827;0,000639722121634305;0,0313597600365762;0,814493855111646;0,984374085647012
"Snx7";61,6496302547352;-0,00107093003897368;0,0311422335041595;0,814436386862631;0,984374085647012
"Bank1";390,665745750905;0,000517725628021838;0,0313994671037198;0,814670543756023;0,984374085647012
"Tmem248";1194,27665115247;-0,00248250947446885;0,0294543252494551;0,814544077423858;0,984374085647012
"Marchf8";1350,80529132973;-0,0020430944945857;0,0301941391415761;0,814724314510635;0,984374085647012
"Ppp1r10";1531,00856001513;0,00150759763154386;0,0309071597518303;0,814603636346901;0,984374085647012
"Zfp53";104,060990441279;0,000902300706473476;0,0312508717502203;0,814249766659082;0,984374085647012
"Ndufb8";377,389517409421;-0,00173148362620677;0,0305938524212002;0,81431525141932;0,984374085647012
"Slc11a2";1030,78729537199;-0,00237800091438764;0,0293172238626808;0,814931199707768;0,984529837097912
"Calm3";1669,95057983332;-0,00143352597683399;0,0308692927445579;0,815100784419147;0,984546302886842
"Mapk1ip1l";1278,36037326209;0,00232476329967589;0,0295693104176523;0,815055289986596;0,984546302886842
"Ifnar1";2100,91246921485;-0,00355505124291953;0,0289592575863583;0,815196344434958;0,984567538247157
"Mbd4";161,112723456137;-0,00161509340368337;0,0307131738461209;0,815281831113023;0,984576604460357
"Kics2";162,867316672707;-0,00139066412296603;0,030915528010022;0,815668337188879;0,984791031043765
"Adprm";168,711730948846;-0,00145470590977866;0,0308539442993559;0,815693378952613;0,984791031043765
"Rnf43";9,46146568089635;0,000429318856405989;0,0314186001219925;0,815629983863705;0,984791031043765
"Lix1";26,1312925473593;0,000623446254811384;0,031363645333558;0,815806415910851;0,984833330843331
"Tmem164";1469,32197547076;0,0023647481415904;0,0296589530506073;0,816483284245327;0,984876992660905
"Mad2l2";204,546150241569;-0,00146946550826706;0,03082767754789;0,816407375545203;0,984876992660905
"Hycc1";691,98630566933;-0,00237181929531501;0,0293891637648606;0,816623378758247;0,984876992660905
"Mrpl23";293,126332800339;-0,00167177914867402;0,0306322314513092;0,816700626735282;0,984876992660905
"Rap1b";4348,49521991604;-0,0016690611107952;0,0306059341721309;0,816270319772596;0,984876992660905
"Rab11a";1005,40335983885;-0,00175070398019195;0,0305463672526638;0,816462499496804;0,984876992660905
"Spg21";844,615398586528;0,0019055708806869;0,0300298724285803;0,816563551148647;0,984876992660905
"Yae1d1";261,471790477375;0,00135851996107098;0,0309503214211407;0,816104287246335;0,984876992660905
"Mta1";1090,13196417354;-0,00259598391034633;0,0291547073125465;0,816274497789899;0,984876992660905
"Top3b";1191,22641950309;0,00248482566798764;0,0290417458648226;0,816161874312818;0,984876992660905
"Cenpq";47,6332555983574;0,000969099298250559;0,0312189963303984;0,815922616386471;0,984876992660905
"LOC118568338";19,3307384700451;-0,000381854416838622;0,0314269067504121;0,816944432011748;0,985076917064304
"Ralb";1728,65492183064;-0,00249416261763688;0,0295695906346494;0,817809063941945;0,985253746071289
"Nudt5";386,181209389724;0,001628581685551;0,0302522738684353;0,817202114150179;0,985253746071289
"Rapgef1";3895,91093437457;0,00128441501124126;0,0303180027207921;0,81755524075779;0,985253746071289
"Fgf13";642,995045003932;0,00164179279213226;0,0306700002995706;0,818325299486711;0,985253746071289
"Dpm3";294,905752851175;-0,000897497759465305;0,03122840641171;0,81946861027078;0,985253746071289
"Slc6a17";13,03783729526;-0,000291868873134731;0,0314429861102366;0,819744226396237;0,985253746071289
"Abcb8";483,306561035483;0,00163249287484654;0,030644378213103;0,817600193421867;0,985253746071289
"Scarb2";7843,95033800342;-0,0147248084148551;0,0308969014228074;0,818561364541136;0,985253746071289
"Plbd2";3081,25998585429;0,00175220863324213;0,0304094460352279;0,819579032660928;0,985253746071289
"Abraxas1";109,14791774301;0,00105078047670819;0,0311578617813657;0,817719444336195;0,985253746071289
"Paf1";784,800233982553;0,0025129610867012;0,0300384702538845;0,819530828655833;0,985253746071289
"Vasp";2956,66979694828;-0,00245581662607655;0,0296634300409195;0,818487600952845;0,985253746071289
"Leng9";162,29914639394;-0,000800330233260391;0,0312793078152253;0,81899621894946;0,985253746071289
"Ppme1";573,160219754226;-0,00155424299343638;0,0307249092141061;0,81963423823681;0,985253746071289
"Pwwp2b";575,841445994809;0,00144900930693434;0,0308510250320225;0,81842868618502;0,985253746071289
"Cd164";6408,76797608386;-0,000921480388042681;0,0312150295225499;0,819687661141937;0,985253746071289
"Rnase6";107,149590231296;-0,001245412289984;0,0310173364456335;0,817454710135439;0,985253746071289
"Slc39a2";54,9330048996922;0,00076374093417027;0,031305207344019;0,818548595896906;0,985253746071289
"Zswim8";4015,73860599337;-0,0016841120693643;0,02953246862418;0,81962277638081;0,985253746071289
"Manf";1201,91651309439;-0,00166032503841002;0,030801598071158;0,818520653543484;0,985253746071289
"Rdx";1672,8609431473;-0,00052061104328016;0,0297880271712823;0,819260256758847;0,985253746071289
"Cx3cr1";58195,4426628522;-0,00153072538599733;0,030750953126607;0,818825372551309;0,985253746071289
"Erlec1";780,122850740016;-0,00212239839895224;0,030011620106158;0,818409346956634;0,985253746071289
"Sgsh";352,625788711973;0,00118815355172799;0,0310686873251891;0,817691841087717;0,985253746071289
"Kif1c";1296,25076908194;0,0013922522871783;0,0308446057917649;0,818855521533339;0,985253746071289
"Cenpk";14,3466010950254;0,000512622299324455;0,0313944255117814;0,819469152288085;0,985253746071289
"Nqo2";156,855712623636;0,00132261868371806;0,0309531048512141;0,819741205099183;0,985253746071289
"Fam193b";2028,60894394613;-0,00175883988958768;0,0305049289285006;0,819011809558538;0,985253746071289
"Laptm4a";4185,59216897376;-0,00162608855337519;0,0307550975682939;0,818346010556956;0,985253746071289
"Tatdn1";244,180107300058;-0,00153774524402302;0,0307463663322503;0,819486020529473;0,985253746071289
"Zfp622";1049,78604782887;0,00267053025958263;0,0302881808093268;0,818776628186884;0,985253746071289
"Cul9";1578,53189172219;-0,00159804539654425;0,0307289704397697;0,817607111352844;0,985253746071289
"Plcb3";2074,00648654523;0,0024866037898141;0,0298164752823297;0,818189576875219;0,985253746071289
"COX1";39877,0322371663;-0,00737952664137196;0,0327362412403029;0,817315179472818;0,985253746071289
"Angptl3";13,262835469686;0,000429439353145775;0,0314162717007415;0,819870369601599;0,985284393588646
"Gm22847";58,2732621848459;0,00060395135266562;0,0313652028222432;0,819925797832718;0,985284393588646
"X9130213A22Rik";19,6389418508486;-0,000536680492769459;0,0313842139130455;0,820012590518663;0,985294915101697
"Ensa";1208,17677660108;0,00291909151665362;0,0281964446772251;0,820307739599337;0,985555763648419
"Adipor1";4090,68683975271;-0,00183524986132804;0,0303826601178402;0,820551110179888;0,985689520566169
"Zfp995";73,1678283791648;0,0009199657772203;0,0312217589647449;0,820575205977428;0,985689520566169
"Themis2";1893,77578114569;-0,00184865577070618;0,0302128225256913;0,820706836326614;0,985748260703064
"Cd9";20945,331119739;-0,00135956460152299;0,0304837329304435;0,820780252239134;0,985748260703064
"Uxs1";381,755778888002;-0,00214242263888174;0,0299183102306811;0,821351884485891;0,985752890364513
"Ppig";685,448322608259;0,00209073564904424;0,0300269660882614;0,821335799309292;0,985752890364513
"Rap1gds1";4272,58114547806;0,00315433196725789;0,0304024680711891;0,820956442550778;0,985752890364513
"Gfm1";398,229020000873;0,00227644490868383;0,0301253311036249;0,821124081399842;0,985752890364513
"Ccdc91";274,580459955328;0,00156890025744463;0,0307806978012056;0,820906023479908;0,985752890364513
"Apoc1";22,2227504169088;0,000505391685027226;0,0313948376885339;0,821244463759977;0,985752890364513
"Capn7";906,53229089621;0,00182064790873043;0,0304123546764253;0,821181820777309;0,985752890364513
"Mdh1";1368,78872057031;0,00278495213931187;0,0304184682571246;0,8214086931352;0,985752890364513
"Hacd1";33,2781678943788;0,000895025548358654;0,0312320055375496;0,822138429608997;0,985870203270003
"Ywhab";2942,50985898215;0,00256225503092541;0,0291947817548038;0,822025980977092;0,985870203270003
"Prkx";778,428701858551;0,0020044345542577;0,0302131835209257;0,821996779986562;0,985870203270003
"Rab2a";1296,05833379968;0,00198789951780133;0,0301778800438912;0,822209190593468;0,985870203270003
"Casp9";791,117831624097;-0,00282030031845652;0,0288934835653154;0,821955774155316;0,985870203270003
"Gm23297";11,2262753520187;-0,000400740620010901;0,0314199861439384;0,822192356163971;0,985870203270003
"Lss";293,803390118165;0,00184089942369149;0,030385260522918;0,821765219718253;0,985870203270003
"Herpud1";2130,95188067087;-0,00171777650826448;0,030527162356749;0,821900598630836;0,985870203270003
"Mocs1";583,704840343033;0,00183155934613282;0,0303942803231421;0,822173527098398;0,985870203270003
"Ptpra";5509,34651618881;0,00222472421823271;0,0290811352408222;0,823158267920501;0,985884679450223
"Kpna4";2347,24230986508;0,00282069890871708;0,0284594226218783;0,823142080690142;0,985884679450223
"Tmem38b";224,748421675617;0,00176831977761894;0,0304032110648944;0,822765648943381;0,985884679450223
"Ociad1";2289,2304267048;0,00241227353962117;0,0293274773161061;0,823134112520492;0,985884679450223
"Rbks";90,2262063184365;0,00124190330688222;0,0309932380888108;0,822548255469312;0,985884679450223
"Rccd1";182,433383156109;-0,0012619741088158;0,0309845956126911;0,823014266806929;0,985884679450223
"Dlat";535,536732396854;-0,00238977965846293;0,0294060746780794;0,822626857053051;0,985884679450223
"Fam76b";869,253504964593;0,00125238831202157;0,0309259150514414;0,823150892044617;0,985884679450223
"Ptcd2";262,690790456403;-0,00179537477567438;0,0304028945391978;0,822372091605798;0,985884679450223
"Tecpr2";471,372689000656;0,00144865582493982;0,03080494607394;0,823032349425371;0,985884679450223
"Ess2";476,288913402253;-0,00180979742578604;0,0303878315265356;0,822949438264398;0,985884679450223
"Mettl22";150,209585336548;-0,00131276199059998;0,0309280309301877;0,822862646811338;0,985884679450223
"Ildr2";1559,41400189992;-0,00144892558657482;0,0308004326324249;0,823309645074651;0,985911939504563
"Smim29";432,179345961275;-0,00224091345664815;0,0297016152791452;0,823337200232545;0,985911939504563
"Zbtb5";303,378305754786;-0,0015910788027218;0,0306647347451941;0,82341863006513;0,985915943404679
"Inppl1";3135,14904937105;0,00199649701072881;0,0302524930260748;0,823629004417087;0,986074322944258
"Il17ra";2913,47232647993;-0,00159022506440702;0,0306279766309855;0,823743223737328;0,98611756356381
"Mcts2";88,5791797040092;0,000847678247406984;0,0312523700163625;0,824054148236174;0,986302746765563
"Gm16845";57,8652563930094;0,000887516253101861;0,0312232010338061;0,823990130117242;0,986302746765563
"Mpzl3";19,4862969641028;0,000586749519427046;0,0313650719540292;0,824207234784473;0,986392468852014
"Mr1";545,683266438018;-0,00157186069691214;0,0306529490071643;0,82461313286818;0,986407483145396
"AI597479";260,166053642889;0,00132323516127958;0,0309392152375911;0,82502758275535;0,986407483145396
"Mrps28";103,111583490726;0,000987784099030588;0,0311685652630823;0,82525642010218;0,986407483145396
"Zfp37";119,865997226213;0,00107227255673539;0,0311120902748591;0,825240444989007;0,986407483145396
"Crbn";910,311368314218;-0,00178364136336594;0,0304034983627853;0,824526633060669;0,986407483145396
"Zfp112";30,4508723315291;-0,000728367812382173;0,0313049140971897;0,824741801295396;0,986407483145396
"Zfp821";163,881557066323;0,00162284740523736;0,0306072409245533;0,825054532364194;0,986407483145396
"Rbpms";429,370896451345;-0,00191415401788484;0,0302155501681914;0,8246823920457;0,986407483145396
"Mast3";4283,2657584884;-0,00282228063372258;0,0279670468440704;0,824516341371562;0,986407483145396
"Rpl15";2365,70395120261;-0,00137245712790193;0,0306508829310766;0,825313531755739;0,986407483145396
"Rnf5";474,662605055755;0,00175701083951527;0,030458825461209;0,824377933617513;0,986407483145396
"Cyp4f17";22,633850675175;-0,000627214713892573;0,031344214006889;0,825187141868505;0,986407483145396
"Rbbp8";208,373875675283;0,000373156442278585;0,0307592303084468;0,824960625786715;0,986407483145396
"Eno4";27,9337385284194;0,000708123633677321;0,0313169452349191;0,824901508854694;0,986407483145396
"Sh3d19";15,2570365957578;0,000593854758932133;0,0313611048464107;0,825409464212562;0,986415182092832
"Chst2";3200,60145653912;0,000920379213648987;0,0312106692807018;0,82547622477371;0,986415182092832
"Gclm";284,427391372352;-0,00160394416275975;0,0306116577960301;0,825640734691639;0,986425048847145
"St7l";621,905399722233;-0,00204547188464048;0,0299646810256919;0,825620135674475;0,986425048847145
"Pola1";191,235486564334;-0,00124901340684052;0,0309594354117641;0,826263655166568;0,98650771620711
"Lrp8";30,6498386935502;-0,000575567664556861;0,031363420129506;0,826312884365796;0,98650771620711
"Gna12";8345,64164266518;-0,00176767084874678;0,0303950326221879;0,82595723207043;0,98650771620711
"N4bp3";24,3696513716039;0,000660187544260694;0,0313340039557349;0,826261669714857;0,98650771620711
"X4933406C10Rik";13,8040145796105;0,000541926940517083;0,0313781259705374;0,826181503784895;0,98650771620711
"Ankrd33b";77,3684875259958;0,000721496468953738;0,0313087688583922;0,826282711681656;0,98650771620711
"Nxpe3";167,042860938752;-0,00138590923454026;0,0308351954324661;0,825887204064343;0,98650771620711
"Frs3";139,038753181153;0,00134996802649375;0,0308804992376613;0,826334991811056;0,98650771620711
"Dnajc2";438,93314662049;0,00181943753608905;0,0301322228819986;0,826488949085636;0,986598229285737
"Fam50a";752,591562704268;-0,00158905796494317;0,0305056908345531;0,826647095748701;0,986600456652151
"Atp6v1b2";3570,30671564739;0,00112280588916098;0,0307101539227366;0,826616000639294;0,986600456652151
"Gm14418";17,8724836236225;-0,000467863225127298;0,0313984713846758;0,826966809559448;0,986614665156721
"Nat8l";1199,77067179809;0,000575764507214093;0,0311069966570111;0,826815506098839;0,986614665156721
"Sumf2";344,17079375993;0,00136770261771957;0,0308542103834808;0,826809810764962;0,986614665156721
"Pepd";1195,56246941467;-0,00150184915226706;0,0308346602430477;0,826971566715791;0,986614665156721
"Ndufa6";462,808919928508;0,001272909311721;0,0308855225893633;0,82715773270415;0,986650310167464
"Snrpd1";128,216656147875;-0,00121367872290344;0,0309804344499982;0,827131784928042;0,986650310167464
"Sp140";549,667824013438;0,0017162299053126;0,0304672763397153;0,827651688417313;0,986693379339182
"Icos";33,3453699868779;0,000634342725422115;0,0313410662726677;0,828328465305899;0,986693379339182
"Nacc2";1324,84673924589;0,00192912202306197;0,030159186273263;0,828411143582309;0,986693379339182
"Tmem47";12,4484742174073;-0,000421021462131716;0,0314102148348388;0,828973916268881;0,986693379339182
"Uba1";3621,11567144169;-0,00354733769633618;0,027962530253365;0,828875430836018;0,986693379339182
"Dbt";296,107079051323;0,00155365611241754;0,0306785110773276;0,828376958943234;0,986693379339182
"Bcl10";786,314206050272;0,00238178920120345;0,0300202258052796;0,828337871959081;0,986693379339182
"Cdkn2b";15,6869978825458;-0,000505380462809224;0,0313848446130842;0,828732161550367;0,986693379339182
"Col1a2";11,1548038341782;0,000382656548197172;0,0314219208501976;0,828987874704502;0,986693379339182
"Nars2";222,927418674008;-0,00133343255350804;0,030863291858056;0,828582757813137;0,986693379339182
"Isoc2b";124,633144410548;-0,0010790626421442;0,0310830346984417;0,828513921704096;0,986693379339182
"Bbs10";63,981545852829;-0,0010176629553775;0,0311303586668355;0,827933545916822;0,986693379339182
"Dag1";1586,38814014586;0,00206134360959368;0,029829696940715;0,827502866398368;0,986693379339182
"Ppp2r3d";1134,47963018639;-0,0021472192446502;0,029776024703103;0,827573436710545;0,986693379339182
"P3h4";110,116425929185;-0,000837689960833211;0,031239183859028;0,827905400426989;0,986693379339182
"Gm47754";30,3711257349299;0,000720777464301092;0,0313025803968611;0,828991237765725;0,986693379339182
"Trmt5";156,967484341341;-0,00160242539628915;0,0306257686576732;0,827979768302086;0,986693379339182
"Fut8";454,157310944332;-0,00224596751524036;0,0298278998336198;0,828637638955468;0,986693379339182
"Dennd1c";2276,23726455418;0,0020200318400095;0,0300128615914842;0,828968225193656;0,986693379339182
"Pja2";1518,63991829011;0,00254828846966844;0,0290631983888681;0,827474818302808;0,986693379339182
"Ddx39b";4071,45444065545;-0,00274426545992735;0,0280197958600599;0,828736218433185;0,986693379339182
"Gm16580";34,9020878175059;-0,000595029876389676;0,0313546435727836;0,827456856049894;0,986693379339182
"Dusp5";165,719632052846;0,000423333201889546;0,0311227938829194;0,828498275245651;0,986693379339182
"Cox6c";594,458436262326;-0,00164040568411733;0,0305517557865872;0,829076027724898;0,986701284386329
"Plekhb2";2038,73777085286;0,00180884051827687;0,0303158397825379;0,829536583904078;0,986784332803173
"Gin1";77,3848729978743;-0,0009806947869977;0,0311474727128505;0,829382097943327;0,986784332803173
"Kyat1";86,7713192755576;-0,00103378910006309;0,0311107906961419;0,829368902875586;0,986784332803173
"Gm47112";16,434180390845;0,000480254625737902;0,0313951012193511;0,8293563796909;0,986784332803173
"Akap1";889,906223767539;0,00184886036130501;0,0302562991050121;0,829462461018609;0,986784332803173
"Aldh7a1";528,272524173294;-0,00175088576674099;0,0304114574046006;0,829653686724881;0,986830659311196
"Gle1";350,575221152437;0,00197809501781509;0,0302003024247566;0,829791981340735;0,986902181274314
"Rbm43";352,180008513174;-0,00209941069833456;0,0297952012454243;0,830009592083473;0,987057913423388
"Rusc2";1321,81271508104;-0,00182152059719611;0,0302936504445733;0,830321709398563;0,987057913423388
"Ift22";256,55661508646;0,00129310115387128;0,0308998398679775;0,83035076123134;0,987057913423388
"Plekha8";390,024502814795;0,00188281404645294;0,030249963216311;0,830391981338763;0,987057913423388
"Adcy7";6245,97338991252;0,00149535168690792;0,0305804091690135;0,830291821083291;0,987057913423388
"Hmgxb4";472,437139388395;0,00182919166162875;0,0302705518126289;0,830118076547784;0,987057913423388
"Ctse";727,710485919528;0,00268979744413275;0,0313990845209133;0,830704969563117;0,987244064919419
"Rnf170";208,130181614883;0,00148455911548546;0,0306561807213393;0,830650929698693;0,987244064919419
"Tnfrsf11a";3019,47643221652;0,00188210166544602;0,0301314628682467;0,832263807709978;0,987362409146854
"Prkcq";79,3113479519445;0,000855422187132177;0,0312173480345777;0,833813006099374;0,987362409146854
"Gm13608";40,0820658944446;0,000711144461406411;0,031297056512326;0,833669196858308;0,987362409146854
"Itgav";4634,01225580745;0,00201859918969569;0,029800181353058;0,831926607212518;0,987362409146854
"Eeig1";672,680227294321;-0,00121642244666928;0,0302742748202739;0,831041574455359;0,987362409146854
"Gsn";534,957484508253;-0,00106799737147086;0,0310705187625351;0,831989891130845;0,987362409146854
"Cstf2";564,413621039155;-0,00178871342859337;0,0302905287587734;0,832022873992211;0,987362409146854
"Pdha1";658,514910007518;-0,00220091734277786;0,0295482029812927;0,833178907122221;0,987362409146854
"Wdr44";797,88891343294;0,00126020768272758;0,0308507642223537;0,832601061091077;0,987362409146854
"Dnajb4";453,238429824883;-0,00100004254365356;0,0311201237320326;0,833464629808016;0,987362409146854
"Dmap1";274,917541447242;-0,00185736207063752;0,0301693698956866;0,832028271106529;0,987362409146854
"Tmem60";171,897508664623;0,000940509246183472;0,0311693013556724;0,832764498978342;0,987362409146854
"Ints15";458,920777289281;-0,00189662346286344;0,0307123580269774;0,832781725713018;0,987362409146854
"Pyroxd1";268,850619744762;0,00170879683753036;0,0304001323734929;0,832664615782255;0,987362409146854
"Atn1";127,276580772774;-0,00102737618819101;0,0310951991582933;0,833384885383539;0,987362409146854
"Suclg1";428,686323656993;-0,00173937700372685;0,0303661952768162;0,831259288579421;0,987362409146854
"Stard5";292,775929925288;-0,00151080171789107;0,0306267155275312;0,833504590910174;0,987362409146854
"Cpt1c";23,5948141881385;0,000593780054546203;0,031350723982764;0,83264892859904;0,987362409146854
"Cox6b1";1244,36241145314;-0,00146627507822724;0,0307300218995745;0,832275383053983;0,987362409146854
"Oat";672,990568999508;0,00170897889467547;0,0304515551689326;0,830950493032819;0,987362409146854
"Siglech";12292,2487909101;-0,00104606689923545;0,0303441741292281;0,831980782944845;0,987362409146854
"Hk1";709,746293487503;-0,00204239850903009;0,0298729387322964;0,832012967092396;0,987362409146854
"Tbc1d15";835,73457170032;-0,0019729532316085;0,0300036550461803;0,831207212474965;0,987362409146854
"X1700016A09Rik";50,9837732966296;-0,000767283961071816;0,0312697306819152;0,832518352807304;0,987362409146854
"Rps24";8027,88329245884;0,00096162321454241;0,0306541881748271;0,833852261937554;0,987362409146854
"Jup";2171,73482786658;-0,000304616516921931;0,0292460784638909;0,833066263456357;0,987362409146854
"Cdkl3";75,1619287639151;0,000934039298534526;0,0311732316010849;0,832687102225542;0,987362409146854
"Tefm";112,856076365898;-0,00122550418923395;0,0309268719011344;0,833637356971121;0,987362409146854
"Zfp207";2048,46930402355;0,00127780284642206;0,0309050575166406;0,832559094786448;0,987362409146854
"Mrpl58";238,89157446516;-0,00121528382848013;0,0309288370442934;0,832913760691206;0,987362409146854
"Wdr20";569,793036495391;0,00137179073205866;0,0307999377546325;0,834010778833454;0,987362409146854
"Crppa";22,1004918172953;0,000639691901418371;0,031331961125679;0,832536640599596;0,987362409146854
"Trib1";1286,44993623281;0,00102558561060123;0,0311737990138455;0,832270408095944;0,987362409146854
"Tst";26,8265540803358;-0,000646028580164433;0,0313222238777026;0,833936397069825;0,987362409146854
"Map3k12";386,525358377557;-0,00131752790079658;0,0308349377928025;0,833874189031139;0,987362409146854
"Skp2";177,517666720327;0,00117017953252958;0,0310048833673428;0,831381660083329;0,987362409146854
"Noxo1";182,330547769155;0,00143997552067677;0,0307187544630431;0,832157071544194;0,987362409146854
"Sox8";13,7125393646578;-0,000437402010381487;0,0314019136689686;0,833438465991533;0,987362409146854
"H2.T23";4353,66970835899;-0,00119545447480748;0,0309838263413705;0,831895325550851;0,987362409146854
"Fbxo38";1260,07068758694;-0,00274025747941307;0,0278916358396737;0,833656070822655;0,987362409146854
"Rtn3";4211,59155512674;0,00219891064251319;0,029518191109305;0,833229988659041;0,987362409146854
"Bgn";12,0492785577497;0,000418021942722948;0,0314106883790707;0,834408631328833;0,987370513510576
"Pdzd4";96,2001378474105;0,000767719712318151;0,0312676545598122;0,83426369555988;0,987370513510576
"Atp6v0b";4162,7334503442;-0,00259903140265327;0,0283784840235734;0,834398714629529;0,987370513510576
"Arhgef1";6100,2538797759;-0,00158817078361665;0,0305002596900104;0,834220901539124;0,987370513510576
"Iho1";36,4380202092041;0,000718835916803138;0,0312923782129301;0,834105271023948;0,987370513510576
"Zc3h12b";193,15494669961;0,00112208242579679;0,0310285345457293;0,834965218773677;0,987768831624841
"Clec4a2";213,516162240963;0,000792531158883818;0,031251839450403;0,83497994138539;0,987768831624841
